(syll)	B_PS	B_OG	B_LC	B_DT	B_TI	I_PS	I_OG	I_LC	I_DT	I_TI	O	I
柳	0.401818128085	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174
法	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.000901427594278	0.988535389808	0.0024503342492
혈	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	0.999990853268	8.31521113333e-07
얻	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.08063927771e-30	1.0	1.08063927771e-30
근	1.73314104234e-58	1.44115655096e-64	1.44115655096e-64	5.8140404859e-62	1.44115655096e-64	1.44115655096e-64	1.44115655096e-64	1.44115655096e-64	1.44115655096e-64	1.44115655096e-64	1.0	1.44115655096e-64
쿨	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
瞥	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
世	0.00620611343275	0.0168699653696	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.00620611343275	0.921068900303	0.00620611343275
립	1.97925987795e-32	1.26641655491e-14	5.38018616002e-32	1.97925987795e-32	1.97925987795e-32	1.97925987795e-32	1.97925987795e-32	1.97925987795e-32	1.97925987795e-32	1.97925987795e-32	1.0	5.38018616002e-32
떡	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
께	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.50078576271e-41	1.0	1.50078576271e-41
할	2.1705220113e-29	2.1705220113e-29	1.60381089055e-28	2.1705220113e-29	2.1705220113e-29	2.1705220113e-29	2.1705220113e-29	2.1705220113e-29	2.1705220113e-29	2.1705220113e-29	1.0	2.1705220113e-29
金	0.0787403368503	0.0289669511182	0.0787403368503	0.0289669511182	0.0289669511182	0.0289669511182	0.0289669511182	0.0289669511182	0.0289669511182	0.0289669511182	0.581816766236	0.0289669511182
덟	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.124545458909	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.0458177138238	0.338549657769	0.124545458909
토	3.44247710847e-14	5.03457535876e-45	1.36853947117e-44	6.81355682155e-46	3.39227019303e-47	3.39227019303e-47	3.39227019303e-47	3.39227019303e-47	3.39227019303e-47	3.39227019303e-47	1.0	9.22114642293e-47
숯	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
니	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
슈	0.599500445485	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.0109802336731	0.220543888867	0.0811335625901
략	9.35762296883e-14	2.54366564737e-13	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	9.35762296883e-14	0.999999999999	9.35762296883e-14
잘	2.67863696181e-33	2.67863696181e-33	1.97925987795e-32	2.67863696181e-33	2.67863696181e-33	2.67863696181e-33	2.67863696181e-33	2.67863696181e-33	2.67863696181e-33	2.67863696181e-33	1.0	2.67863696181e-33
앵	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
K	0.000661471805012	0.725391914742	0.0017980667876	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.000661471805012	0.266856772225	0.000661471805012
切	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
끔	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	0.999999544607	4.13993583349e-08
愚	0.401818128085	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174
浮	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
라	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
듭	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.998644332484	0.000123242501424
位	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
向	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
更	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
뜰	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
져	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
難	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
냄	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
춥	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
찡	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
끓	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.00627300785976	0.930996913543	0.00627300785976
탁	0.499999999965	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	6.943971932e-12	0.499999999965	6.943971932e-12
炳	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
궤	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
政	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	6.14379711659e-06	0.999932418232	6.14379711659e-06
班	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
꼽	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.000123242501424	0.998644332484	0.000123242501424
작	5.79353611519e-138	1.57484639444e-137	5.79353611519e-138	1.39942591139e-130	5.79353611519e-138	5.79353611519e-138	5.79353611519e-138	5.79353611519e-138	5.79353611519e-138	5.79353611519e-138	1.0	5.79353611519e-138
냐	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	9.60268005451e-24	1.0	9.60268005451e-24
딜	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
규	2.11513103759e-19	7.09547416228e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	2.61027906967e-23	1.0	2.61027906967e-23
옆	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	2.54366564737e-13	0.999999999997	2.54366564737e-13
재	2.66919021554e-109	1.00765521879e-119	8.37894253382e-126	3.38030667716e-123	4.17162984782e-127	4.17162984782e-127	4.17162984782e-127	4.17162984782e-127	4.17162984782e-127	4.17162984782e-127	1.0	4.17162984782e-127
夏	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
헛	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
陣	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
릇	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	0.999990853268	8.31521113333e-07
겉	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
땃	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
科	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
깔	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	1.52299771932e-08	0.99999983247	1.52299771932e-08
幸	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
·	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	4.83454163805e-68	1.0	5.30171866609e-65
賢	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
긍	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	1.6698632939e-05	0.999816315038	1.6698632939e-05
사	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
셈	4.13993553899e-08	4.13993553899e-08	1.12535115466e-07	4.13993553899e-08	4.13993553899e-08	4.13993553899e-08	4.13993553899e-08	4.13993553899e-08	4.13993553899e-08	4.13993553899e-08	0.999999473471	4.13993553899e-08
始	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
씀	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.000902825987459	0.990068914138	0.000902825987459
총	1.21609929925e-37	2.93748211171e-30	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	2.2273635618e-39	1.0	4.47377930618e-38
密	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
눈	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	4.29602713117e-61	1.0	4.29602713117e-61
꿎	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
웨	1.66571517806e-05	1.66571517806e-05	0.997332666284	1.66571517806e-05	1.66571517806e-05	1.66571517806e-05	1.66571517806e-05	1.66571517806e-05	1.66571517806e-05	1.66571517806e-05	0.00247214051741	4.52788329991e-05
환	0.73105857863	6.56916514247e-37	1.2031845655e-38	2.41666080158e-37	1.2031845655e-38	1.2031845655e-38	1.2031845655e-38	1.2031845655e-38	1.2031845655e-38	1.2031845655e-38	0.26894142137	3.27059474068e-38
院	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
껍	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
}	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	0.999999544607	4.13993583349e-08
잊	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	8.31521113333e-07	0.999990853268	8.31521113333e-07
엑	0.0148552139848	0.0403806582329	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.0148552139848	0.811067201919	0.0148552139848
얽	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	0.999500850048	4.53772683897e-05
단	4.11078858136e-160	4.00588267344e-150	1.11742819013e-159	2.04664112146e-161	2.04664112146e-161	2.04664112146e-161	2.04664112146e-161	2.04664112146e-161	2.04664112146e-161	2.04664112146e-161	1.0	3.65289216604e-153
면	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
쑈	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
i	1.42516408274e-21	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	5.24288566336e-22	1.0	5.24288566336e-22
宇	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
뻬	0.973457442695	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497
층	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	4.6588861451e-15	1.0	4.6588861451e-15
父	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
共	0.0497330876723	0.0497330876723	0.367480574784	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.135188548493	0.0497330876723
什	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
얌	0.367480574784	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.0497330876723	0.135188548493	0.0497330876723
설	9.32462144937e-90	2.53469490431e-89	9.32462144937e-90	3.43033652793e-90	1.26195028492e-90	1.26195028492e-90	1.26195028492e-90	1.26195028492e-90	1.26195028492e-90	1.26195028492e-90	1.0	3.43033652793e-90
겁	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	1.8795288165e-12	0.999999999979	1.8795288165e-12
괌	0.072895426155	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
面	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
太	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.0647812571648	0.176093714176	0.0647812571648
럿	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
맴	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
떨	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.42516408274e-21	1.0	1.42516408274e-21
禪	0.082864798426	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.612292644196	0.0304842557378
회	5.70904010586e-171	4.57474761581e-124	1.70184087019e-167	7.72634559736e-172	2.84236370066e-172	2.84236370066e-172	2.84236370066e-172	2.84236370066e-172	2.84236370066e-172	2.84236370066e-172	1.0	2.69914251382e-152
뻘	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
마	2.68962345064e-228	2.23649914279e-234	5.92428989365e-224	1.11348735727e-235	3.73533395004e-239	3.73533395004e-239	3.73533395004e-239	3.73533395004e-239	3.73533395004e-239	3.73533395004e-239	1.0	2.45261911878e-231
루	3.39227019303e-47	3.81749718867e-54	2.08428284258e-52	1.50078576271e-41	5.16642063284e-55	5.16642063284e-55	5.16642063284e-55	5.16642063284e-55	5.16642063284e-55	5.16642063284e-55	1.0	1.40437873244e-54
盧	0.999500850048	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05	4.53772683897e-05
親	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
주	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
정	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
處	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
률	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	4.13993583349e-08	0.999999544607	4.13993583349e-08
性	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	7.58256036467e-10	0.999999991659	7.58256036467e-10
狄	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
름	1.85211676952e-45	1.36853947117e-44	5.03457535876e-45	9.85415468611e-34	1.85211676952e-45	1.85211676952e-45	1.85211676952e-45	1.85211676952e-45	1.85211676952e-45	1.85211676952e-45	1.0	2.74878500791e-43
솜	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.0321693011921	0.646137686887	0.0321693011921
㎞	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
까	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	9.92959039626e-153	1.0	3.55967161684e-143
깨	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	7.09547416228e-23	1.0	7.09547416228e-23
엥	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
P	0.000117395266653	0.0473606307877	0.000117395266653	0.000319113420091	0.000117395266653	0.000117395266653	0.000117395266653	0.000117395266653	0.000117395266653	0.000117395266653	0.951263698392	0.000117395266653
똑	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
결	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	5.64568707013e-128	1.0	5.64568707013e-128
도	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
섬	0.00033403745435	0.000908007942183	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.00033403745435	0.995751617514	0.00033403745435
耕	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
天	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
模	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
推	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.198150312295	0.072895426155
잡	6.81355682155e-46	6.81355682155e-46	1.85211676952e-45	6.81355682155e-46	6.81355682155e-46	6.81355682155e-46	6.81355682155e-46	6.81355682155e-46	6.81355682155e-46	6.81355682155e-46	1.0	6.81355682155e-46
삼	9.35762296884e-14	8.53304762574e-17	2.11513103759e-19	1.56288218933e-18	2.86251858055e-20	1.05306173576e-20	1.05306173576e-20	1.05306173576e-20	1.05306173576e-20	1.05306173576e-20	1.0	1.05306173576e-20
쑤	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
혹	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.1548224173e-17	1.0	1.1548224173e-17
배	1.22974574855e-80	2.25235790555e-82	1.12138297032e-83	4.12533740462e-84	4.12533740462e-84	4.12533740462e-84	4.12533740462e-84	4.12533740462e-84	4.12533740462e-84	4.12533740462e-84	1.0	4.12533740462e-84
팝	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
二	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.054380170174	0.401818128085	0.054380170174
빅	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.00241295975497	0.973457442695	0.00241295975497
時	0.0304842557378	0.0304842557378	0.0304842557378	0.082864798426	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.0304842557378	0.612292644196	0.0304842557378
밟	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.000334229292099	0.996323477787	0.000334229292099
뚝	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.0152443323401	0.832312344259	0.0152443323401
점	2.53469490431e-89	6.89001509907e-89	1.38389652674e-87	6.89001509907e-89	1.87290028416e-88	2.53469490431e-89	2.53469490431e-89	2.53469490431e-89	2.53469490431e-89	2.53469490431e-89	1.0	2.53469490431e-89
샌	0.072895426155	0.072895426155	0.198150312295	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155	0.072895426155
팔	1.67014218481e-05	5.24279809972e-22	7.78100228516e-20	1.05304414813e-20	1.9287176351e-22	1.9287176351e-22	1.9287176351e-22	1.9287176351e-22	1.9287176351e-22	1.9287176351e-22	0.999983298578	5.24279809972e-22
