텬	0.0357559 0.0346413 0.0360824 0.02453 -0.0149789 -0.0208362 -0.00123819 -0.0192942 -0.00776376 -0.0305357 -0.0120283 -0.0209172 0.000825427 -0.0169893 -0.0131968 0.00909862 0.0380429 0.0105824 0.0198814 0.0346419 -0.0379395 0.00707056 -0.0288743 -0.0166673 0.0384044 -0.0371798 0.0342689 -0.0206683 -0.0329237 0.0281542 -0.0379286 -0.027494 0.0353213 0.0153027 0.029746 -0.0141985 0.00860791 -0.00797354 0.00169961 0.000444438 0.0292378 -0.0169883 -0.00251699 0.0280044 -0.0336168 0.0228188 -0.00324592 0.0123897 0.0252501 -0.00369082 -0.00708606 -0.0221427 -0.0247716 -0.0297514 -0.0246747 0.0173444 0.0334615 -0.0212701 -0.0284353 0.021958
읅	-0.00916818 0.0271964 -0.0168087 0.0259132 0.0231405 0.0158207 0.0213514 -0.0299513 -0.0355615 -0.0134569 0.0344818 -0.000562951 -0.0188213 -0.0231841 0.0302944 -0.00476957 -0.0251471 0.015996 0.0329865 -0.0033707 -0.0206388 -0.000985719 0.0225388 0.0222727 0.0162389 -0.0207037 0.0355694 -0.0188584 0.0366589 -0.0303475 -0.0265335 0.00539801 -0.0248842 0.0174231 -0.0200022 -0.0232877 -0.0245461 -0.0336581 0.0109038 -0.00737127 0.0206748 0.0191102 0.00704094 0.00476907 0.023005 -0.0349505 -0.0377011 -0.0328616 -0.0109831 0.0384524 0.0266529 -0.0271206 -0.0309687 0.026428 -0.0214337 0.0326177 -0.0106944 0.024999 0.0213972 0.0349248
앞	-0.00764139 -0.0216267 0.00839302 -0.0306853 -0.0110887 0.0321936 0.0210171 0.019648 -0.00199701 -0.00816552 -0.00615457 -0.0353292 0.0351264 -0.00646443 -0.014551 0.00308153 -0.0269494 0.0357516 -0.0292708 0.0386821 -0.01392 -0.0314457 0.0368345 -0.0274395 -0.0276729 0.0192059 0.0179755 -0.0179373 -0.0310265 0.0246923 -0.0147981 -0.0169373 0.0370438 0.0211986 0.0363006 0.0142019 -0.0253975 0.0347504 -0.0193765 0.0373843 0.00800124 0.0267476 0.0371405 -0.0364597 0.0254458 0.0309757 -0.0254615 0.032377 -0.0354821 0.0369904 -0.0327022 -0.0210888 -0.0163858 0.0241757 0.0353242 -0.0323287 0.00749597 -0.0241394 -0.00272349 0.0334264
곣	0.0338124 0.0236472 0.0129678 -0.00878776 -0.0290615 0.0340633 0.0181375 -0.0225015 0.0112577 0.00167328 -0.0103258 -0.023714 -0.0203693 -0.0285316 0.0329146 -0.0239866 0.00444425 -0.00203928 0.00247982 0.00904866 -0.0235712 -0.0242779 0.0285843 0.00448013 -0.00698715 0.0124962 -0.0348651 0.0208271 -0.0109799 -0.0276327 0.00328332 -0.02711 -0.00495173 -0.0146779 0.00260612 -0.0271693 0.00151234 -0.0353926 0.0167365 -0.0249501 0.0103507 -0.0210922 0.0117362 0.0345395 0.019806 -0.0119979 0.00890827 -0.0230632 0.0341545 -0.0233047 0.0366872 -0.0383699 -0.00934254 0.0259099 -0.00608534 0.0171696 -0.0122974 0.0100373 -0.0196819 0.00322569
벧	-0.0158494 0.00208837 -0.0334863 0.00694658 -0.0280731 0.0152571 0.0197461 -0.0195463 -0.00259624 0.0141592 -0.0309926 0.0187704 0.00948029 -0.034364 -0.0149014 0.013412 -0.0172971 -0.00315554 0.00698942 -0.0328092 -0.00651997 0.0162301 -0.0123047 0.032817 0.0224359 -0.0117143 0.0356338 0.0322472 -0.0114083 -0.0161833 -0.00951866 0.00203548 -0.0193366 0.0169312 0.035601 0.00421344 -3.24734e-05 0.00727235 0.000349406 0.0288067 0.0106187 -0.0279464 -0.0381225 -0.0253312 -0.0193555 -0.020469 -0.0126985 0.0138448 -0.0351101 0.0160457 0.0301912 -0.0252373 0.0191211 -0.0153898 -0.00995234 0.00787412 -0.0338309 -0.0095369 0.00345234 0.00241038
밒	-0.0148479 0.0306656 0.0384488 -0.0181161 0.0280064 0.0320524 -0.0325266 -0.0151289 -0.0244614 -0.0272294 0.0126463 0.0212866 -0.00691304 0.0116577 0.00796284 0.028566 0.0343713 -0.00284855 -0.0207793 -0.011393 0.0250879 0.00203901 0.00344601 0.0141074 0.0330316 0.0042596 0.0296049 -0.00503669 0.0187683 -0.0193641 0.00325755 0.031271 -0.00162802 0.0205435 0.0077664 0.0166773 0.00331154 -0.00912262 -0.0250768 -0.0243546 -0.0144135 0.0325522 0.0315631 -0.0157104 0.00961819 -0.0229619 0.00289791 -0.033378 -0.00154809 -0.0367499 0.0141261 -0.0140383 -0.0250906 -0.00314445 0.0263081 0.0377716 0.0319981 -0.0165843 0.00895321 -0.0223228
ㅜ	-0.00557943 0.00578006 -0.0285115 -0.0261823 0.0315771 -0.003358 0.00757786 0.0217039 -0.00152866 -0.029921 -0.00903756 0.0160867 0.0375938 -0.0308034 0.0329759 0.0334698 -0.022528 0.0170665 -0.0381777 -0.00383825 0.0354478 0.0275393 -0.00962314 0.0318918 -0.0226426 -0.0237184 -0.0271759 -0.025516 -0.015173 -0.00901922 0.0378403 -0.0280561 0.00339394 -0.0300297 -0.0239841 -0.0183545 -0.0144496 0.0161665 -0.0066003 0.00388716 0.00830932 -0.003566 0.0189511 0.0158491 -0.0251259 0.00928386 0.0367154 0.0323073 0.0281358 0.00882975 0.0174034 -0.0312568 0.0303886 -0.00207374 -0.00524636 -0.00287512 0.0243167 0.0378369 0.00364631 -0.030486
탈	0.0283019 -0.0354602 -0.00536642 -0.0276853 -0.0152451 0.0201597 -0.0123395 0.0240474 0.0293506 0.0303486 0.00408651 0.00193861 0.0289355 0.00482013 -0.021618 0.00241208 -0.0191935 -0.0177794 0.0251901 -0.0274964 0.00173715 -0.0166565 -0.0244244 0.0381593 -0.0279477 -0.0334674 -0.00615194 -0.00424863 0.0293773 -0.0353517 -0.00130141 -0.0304619 -0.0313378 0.0235351 -0.0228427 0.00996246 0.032144 0.00286406 -0.00216014 0.00525637 -0.0311466 0.0315834 0.037941 -0.00613047 0.00551704 -0.0317127 0.0235189 0.00215476 0.0377062 0.00127556 0.00302479 0.0365796 -0.0102329 -0.0132055 0.0340801 0.0249569 -0.0321567 -0.0284051 0.0183362 0.0234917
헥	-0.0064372 -0.0153773 0.00571981 0.0206988 -0.0137841 0.00554131 -0.0189782 -0.027698 0.008097 -0.00189284 -0.0363405 -0.00100216 0.0240894 -0.0375612 0.0154685 -0.0379298 0.0377974 -0.0075615 0.0304493 -0.0308247 0.0145849 0.0255646 -0.0309937 -0.00229933 0.0179627 0.0345987 -0.00773346 -0.00317759 -0.0349375 0.0116848 0.00434975 -0.0282695 -0.0126146 -0.0325451 0.0304542 -0.0239393 -0.036488 -0.0120884 -0.000780668 -0.00754061 0.0118369 0.014846 -0.0056669 0.00478435 -0.00323834 0.0102867 -0.00753669 -0.0150778 -0.0298761 -0.0197819 -0.0229277 -0.0168258 -0.0253625 -0.00120469 0.00763302 0.0161246 0.00967588 0.0175891 0.0331827 0.0182295
치	0.028149 -0.0136008 -0.0314538 0.025605 0.0128438 -0.0340915 -0.00739716 0.00392285 -0.0058522 -0.00918666 -0.0168204 -0.0303026 0.0261999 0.0288555 0.0225481 0.026772 0.0151506 0.0261376 -0.0275295 -0.00464293 0.0299261 -0.0108193 -0.0372019 -0.019622 -0.0338867 -0.000742234 0.0342249 0.00999741 0.0178347 0.0198281 0.0258486 -0.0197672 0.0371419 -0.00403259 0.0282337 0.0339813 0.0144279 -0.00541375 0.0185159 -0.0342148 0.0227611 0.0351568 0.0109041 0.0348028 -0.0368812 0.00365264 -0.0352209 0.0271711 0.0110431 0.0285666 -0.0152264 -0.01599 0.0115308 -0.034478 0.00538396 0.0146223 -0.0141541 0.0221875 -5.66617e-06 0.00524401
엄	0.0167015 -0.00893781 0.0248387 -0.0308311 -0.0184971 -0.00969741 -0.00435771 0.00805905 -0.0183013 -0.0170169 0.00820751 -0.0348301 0.0290524 -0.0012413 0.0326627 -0.00239914 -0.0185917 0.0144524 -0.0208291 -0.024951 0.00532214 0.00251705 0.0136013 0.000335064 -0.0262817 0.0165294 -0.00808073 -0.0243649 0.0309405 -0.0273756 0.0199309 -0.00103828 0.000206497 0.00528041 0.0188909 -0.00823022 -0.0289064 -0.0369103 0.0385353 0.00861849 0.0138252 -0.0120372 -0.0357585 0.038093 -0.0305004 0.000365347 0.00444678 0.0380006 0.00643687 0.0212423 -0.0072846 -0.0153056 -0.000254437 -0.010426 0.0155426 0.000351984 -0.018914 -0.0318681 0.00354372 0.0349392
얻	-0.00635496 -0.0175106 -0.0185508 -0.0231359 0.00848708 0.026896 -0.00701345 -0.0292882 0.0382953 -0.000235207 -0.0252573 0.0348543 0.00358415 0.0360404 -0.000112101 -0.00147816 0.00993164 0.0249237 0.0138102 -0.011806 0.0336951 0.00948448 0.0238631 0.00295288 0.0359053 -0.00561715 0.00778408 0.0214436 -0.0236299 0.0038331 0.0285391 -0.00431047 0.0211343 -0.0173335 -0.00102052 0.0297849 0.00907816 0.00705546 0.0177263 -0.015676 0.00190287 -0.0159681 -0.026955 -0.0290511 -0.0147334 0.0126343 -0.0270718 -0.0148942 -0.000447709 0.0308633 0.0261659 0.00485647 0.0329521 -0.00721627 0.00691528 0.0241265 0.00225398 -0.0302539 -0.0385535 0.00330247
곪	-0.0225325 0.0366533 0.0306619 -0.0168229 0.00340676 0.022628 -0.00754749 -0.0349386 0.0131335 0.0125088 0.0200843 -0.0180566 0.00330793 0.0342955 0.0115083 0.00257542 0.0152967 -0.00600769 -0.00227549 0.0100045 -0.0187329 0.0256266 -0.00372964 0.00970457 0.0153456 -0.000130426 -0.0253607 0.0304142 0.0280864 0.0137044 0.00299964 0.034131 -0.0212791 -0.0184323 -0.0185637 -0.0312437 0.0113009 -0.0273392 -0.00557639 -0.0271077 -0.036795 0.0376654 -0.0180419 0.0325697 -0.0124015 0.0102405 0.0341587 0.0036399 0.0276248 -0.0180538 -0.035809 -0.0270372 0.0340215 -0.00447698 -0.00616123 -0.0254663 -0.0177665 0.00947738 -0.0296949 -0.0209658
즤	-0.0197955 0.0378155 -0.0291191 0.0323423 0.0285326 -0.00896737 -0.0244115 0.0209688 -0.0284569 -0.0183136 -0.0174293 0.0277589 -0.0109376 -0.0214912 -0.00852318 0.0162083 0.00401631 -0.0191758 -0.0180804 -0.00108322 -0.0256682 -0.029491 0.0128697 -0.00918818 0.0338756 -0.0142342 0.0226088 -0.00780056 -0.0191861 0.00154672 -0.0283352 0.00272397 0.0277941 0.0121183 0.0272317 0.00368553 0.0207162 0.00869785 0.00664166 0.0105017 -0.0335099 -0.0158991 -0.000882261 -0.00622256 -0.0341085 -0.00380106 0.00483445 -0.0323726 0.00674425 0.0101449 0.00902264 -0.0157994 0.00440944 0.0204733 -0.0311988 0.0147321 0.00492596 -0.0332948 -0.0241667 -0.0105064
후	0.0266258 -0.00402806 -0.0133593 0.010798 0.0181679 -0.0118593 -0.0330776 0.0268223 0.0158816 0.0326446 0.0307722 -0.00623639 -0.0138164 -0.0321017 -0.0205486 0.0172322 0.0182942 -0.0365776 0.0101679 -0.00305674 -0.0265709 0.0354237 -0.00608768 -0.00343885 -0.0103592 -0.0103088 -0.0276029 -0.0276724 -0.00492267 -0.0105517 -0.0145559 -0.0182594 -0.0105749 -0.0338398 -0.0165767 -0.0283036 0.0142064 0.0114005 -0.0304081 0.0309799 -0.019762 0.0341617 -0.00529786 -0.00786808 0.00941765 0.00990878 -0.0227655 0.000459731 0.0160813 -0.00500999 0.025205 -0.019724 -0.0214519 0.0158901 0.0264521 -0.0199126 0.0366408 0.0174152 0.0155986 0.035555
밸	0.0330582 0.0337188 -0.00255961 -0.0283502 -0.0112826 0.0317098 0.000751846 0.0294211 0.00162225 -0.01279 0.0149292 -0.0324182 0.0118712 0.0159031 0.0357063 0.0371021 0.00097733 0.0197618 -0.0294408 9.22345e-05 -0.0221148 0.00825989 -0.0241442 -0.0370694 -0.0319935 -0.026678 0.0180072 0.0027181 -0.00685806 -0.0236522 -0.0199816 0.00744424 -0.0142566 -0.00233826 -0.0303966 0.0123939 -0.00123188 -0.015715 0.0289529 0.0167986 -0.0324061 0.011456 0.00931841 0.0224736 -0.00417884 -0.0246063 0.0244505 0.0155975 -0.000412602 -0.00150837 -0.0122906 0.00962441 0.00806374 -0.0189696 0.0316164 0.00849733 0.0295535 -0.0227146 -0.00126181 0.0246877
농	-0.032808 0.0279851 -0.00249191 0.00983353 0.0369622 0.027071 0.00387787 -0.00940155 0.0168969 0.0227243 -0.00241813 0.0109792 -0.0176344 0.019484 -0.0318709 -0.0249799 -0.0217927 0.0017051 0.00410987 -0.0236093 -0.027062 0.0143043 0.0345452 -0.0330757 -0.0136953 0.0195692 -0.0341358 -0.0325393 0.0078988 0.00178957 0.0183672 -0.0275289 0.00676597 -0.0100723 0.0096896 0.0266991 -0.00183453 0.0237261 0.0045021 0.000699632 0.014794 0.035732 0.0118252 0.0301981 -0.0241395 0.0271798 0.0212483 0.0303251 0.0332291 -0.0269958 0.00210375 0.0105286 0.0011178 -0.0314153 0.0361216 -0.0155075 -0.0170453 -0.0265809 0.0182878 -0.0253855
흙	-0.00997737 -0.0343335 0.01026 -0.0363161 -0.00515281 -0.0233299 0.0300979 -0.0332689 -0.00877148 0.0306334 0.0155255 0.00575895 0.0269573 0.0329878 -0.028064 0.0287048 0.0294151 0.00324877 -0.0363397 -0.0048294 -0.0237718 0.0180167 -0.00114542 -0.0217153 0.0217766 0.0359116 0.0378318 -0.031728 -0.0278871 -0.0119342 -0.0260962 0.0230752 -0.0322997 -0.0359707 -0.0235545 0.0319887 0.03752 0.0371271 0.0306391 -0.0339551 0.0256583 -0.00581485 -0.0270926 -0.00559152 0.00566078 0.0313816 -0.0241663 0.0175052 -0.0293716 -0.0163535 -0.0345536 -0.00389337 -0.0368139 -0.0301257 -0.0298475 0.0260101 -0.0314681 0.00684151 -0.0271959 -0.00178334
랫	0.0112079 -0.0349266 0.0128055 -0.00315533 0.0328152 0.0242885 0.0169962 0.00984291 0.00232783 0.0249687 0.00650924 -0.00354446 0.0241108 -0.0275375 0.00946004 -0.037751 0.0155995 0.0334241 -0.00594627 0.0129702 0.0155313 -0.0133396 -0.0110651 -0.00986415 0.0227162 0.0102533 -0.0150277 0.00438548 0.0258208 0.0204316 0.0242592 0.0367445 0.0207322 0.0312267 -0.00525368 0.0198008 -0.0222593 -0.00182807 0.0228061 -0.00213084 0.0318928 -0.00325901 -0.0360863 0.00120023 -0.0366021 -0.0173861 0.0363913 0.0141381 -0.0111932 0.000667967 -0.0317294 0.000508264 0.0201812 -0.0119716 0.0278104 -0.00519183 -0.0269997 0.0364917 0.0145021 -0.0168294
샘	0.0315406 -0.0381461 0.0149846 -0.00716381 0.00307547 0.0150768 -0.00653437 -0.0123562 -0.0268077 -0.0221272 0.0130316 -0.0237001 -0.00582328 0.0252327 0.0236956 -8.01198e-05 0.0340295 0.0292575 -0.0353288 -0.0110769 -0.0267168 0.0331975 0.0307411 -0.03685 -0.0231236 0.00639953 -0.0166571 -0.00167749 -0.0232808 -0.0272994 0.031017 -0.030977 -0.0239335 0.0145215 -0.00454854 -0.034323 -0.0258072 0.00106263 0.0306024 -0.0164261 -0.0129907 -0.00330956 -0.0212104 0.0352053 0.00685114 -0.0025315 0.0171801 0.0325531 -0.0150346 0.0100506 -0.00411933 0.0300871 -0.0227551 -0.00148835 -0.0303926 -0.0023317 -0.0108451 -0.00745441 -0.00536245 -0.00902506
짭	-0.03301 -0.0124338 0.014751 -0.0365258 -0.0269957 -0.0239556 -0.00551485 0.0181701 0.00893272 0.00507928 0.0135784 -0.0298304 0.0221755 0.0261771 0.0222188 -0.00241562 -0.0106502 0.0206206 0.0281614 0.0378172 -0.00984902 0.0222455 -0.00950257 0.0271731 -0.00104377 0.0192035 0.00317182 -0.00923902 -0.00622647 0.00926893 0.0135402 0.0119344 -0.0219885 0.0171889 -0.0124928 0.00633775 -0.0365551 0.00196956 0.0138364 0.0364917 0.0142577 -0.00565879 0.00228301 -0.03577 -0.0276149 0.0353513 -0.020186 -0.00756701 0.0282193 -0.0184731 -0.00863061 0.0334153 0.00365986 0.032103 0.00925092 -0.0179039 -0.00234447 0.00387495 0.00183056 0.0196464
믐	-0.0325246 0.0127844 -0.0262793 0.0276295 -0.0106979 0.0157367 -0.00236958 0.00822185 0.0235175 0.0290761 0.0347799 0.0208355 0.0140518 -0.0222636 -0.00484911 -0.0099971 0.00600728 0.0151433 -0.00374489 -0.0207355 -0.0298737 0.0037841 0.0059853 -0.010149 -0.00764602 -0.00783709 -0.0190348 0.00111295 -0.0123859 -0.00220902 0.0326348 -0.0248498 -0.0263255 -0.0317477 0.0125933 -0.00325871 0.0160749 0.028735 0.0375152 0.0352042 0.0362976 -0.0321251 -0.0373883 0.0295752 0.00297616 -0.0305328 0.0114243 0.00714168 0.0194662 0.0226103 -0.0185398 0.0222888 0.0328922 0.0320841 0.0150146 -0.0378498 0.0200386 0.0161365 0.00517036 -0.00241907
럼	-0.0341925 -0.00761946 -0.030153 -0.0082139 0.0150059 -0.0362493 0.00532076 0.01162 0.00169886 -0.0130735 -0.0203725 -0.0287873 0.0288063 -8.08649e-05 0.00229711 0.00257725 -0.00904575 -0.0131382 0.0302211 -0.0273219 -0.00861665 -0.0241156 0.0294216 0.0273507 0.0371783 -0.0349278 -0.0208188 -0.0243956 -0.0360348 -0.0328005 -0.00951439 -0.0150794 0.01282 0.00813888 -0.00254802 0.00185942 0.0176086 -0.0126424 -0.0290116 0.0151069 -0.0130994 0.00915069 0.0260752 0.0364831 0.0183035 0.0334662 -0.00727293 0.0323684 -0.0299511 -0.0114225 0.0237971 0.0304771 -0.035167 -0.00083917 0.0285629 0.0205759 0.0387214 -0.0331039 0.0386128 -0.0115971
여	-0.0311324 0.0381539 -0.0350452 -0.0365211 0.0310831 0.035385 -0.0152185 0.0239732 -0.0171158 -0.000229128 -0.0375722 -0.0176394 -0.00123825 -0.0304566 -0.0295248 -0.00302103 -0.0363992 0.0109443 0.0217378 0.0149375 -0.0118424 0.0234491 -0.00179846 0.0254825 -0.00638085 -0.0104061 -0.0119123 -0.0381132 0.0268094 0.0233013 -0.0126042 -0.0292322 0.0358148 -0.00879297 0.0333544 0.0190133 0.0239034 0.0122184 -0.0309239 0.0275862 0.0351279 -0.0125339 -0.000329826 0.0118288 0.0334192 0.00154944 0.0220415 0.0259053 -0.0312209 -0.0376562 0.00651705 -0.0111719 0.00706656 0.00516603 -0.0306811 0.0371114 -0.0240244 -0.014973 0.00768171 0.0275616
줘	0.00612088 -0.0313736 0.00189396 -0.0191063 0.00996802 -0.0083464 0.00377017 0.0138842 -0.0378068 -0.00601275 -0.00813553 -0.0327093 -0.00561492 -0.0302845 -0.00788023 0.0129365 0.00213713 0.0171968 0.00225053 -0.0231282 0.0113523 0.0165689 0.0381159 0.00567168 -0.033908 0.0383001 0.0222372 -0.0209946 -0.0231151 0.0372304 0.0186007 0.0163018 0.0385481 0.00933426 -0.0306805 -0.0245625 -0.0323986 0.0276499 -0.0385806 0.0386735 -0.0196938 -0.0156246 0.0237775 -0.0255539 0.0296998 0.0169002 0.0269057 0.00302706 -0.00489816 0.0290026 -0.0202726 -0.00568184 -0.0373144 -0.0290031 -0.0328536 0.0377847 -0.0223039 0.0301004 -0.0136986 0.0304299
춠	0.0199018 -0.0212885 0.0286573 0.0337698 -0.0354351 0.0330052 -0.014421 -0.0179008 -0.0140861 -0.0163243 -0.0279556 -0.0191237 -0.0249195 -0.00130602 -0.0199298 -0.00614646 0.0051826 0.000620902 0.00735873 0.028664 -0.0243053 0.0100498 -0.00616654 0.0194785 -0.0266964 -0.0243939 0.0135614 -0.0222877 0.00638656 0.00100034 -0.0324991 -0.0160747 -0.00446347 0.0241061 0.0216057 -0.0310856 -0.0316867 -0.00920013 0.0118399 0.016397 -0.0196316 -0.00712966 0.0137792 0.0132156 0.0341127 0.0280587 -0.0213775 0.0263407 -0.0292379 -0.00122378 0.0169157 -0.0238443 -0.0118768 -0.0118184 0.0281677 0.01806 0.0160577 -0.0113411 0.0205752 -0.0134827
균	0.032379 0.00253715 -0.0195066 0.0347762 -0.0234652 -0.022977 0.0194766 -0.0277527 -0.0104075 0.0340652 0.001967 0.0296932 -0.0044561 0.00826055 0.0160524 -0.0286996 0.0303291 0.0240767 0.0273133 0.0307755 -0.00533355 0.02401 -0.0013712 0.0354609 -0.00831449 -0.00308634 0.00721448 -0.0229521 -0.000856839 0.0209269 0.0082847 0.0153471 0.0315936 -0.0280374 -0.0019151 -0.0173747 1.38134e-05 -0.0206562 -0.0205202 -0.0256433 -0.000609629 -0.0385216 -0.0111352 0.00825468 -0.0190781 0.0256115 0.0347322 -0.0132996 -0.0204916 0.0365902 0.0248887 -0.00526178 -0.0297083 -0.0033855 -0.0207503 0.0292892 -0.0255641 -0.0176157 -0.0227905 -0.00237387
퍽	0.0360278 -0.0288554 -0.0220763 0.0330773 0.0141938 0.0337129 -0.00640552 -0.0301946 0.0189203 -0.0315508 0.000938095 0.00221869 0.0219982 -0.00780393 -0.00987804 0.0202972 0.0165006 0.00420819 0.0108836 -0.0341439 -0.00177057 -0.000290487 -0.0383522 0.0148425 0.0382575 0.0180094 0.00434081 0.0134165 0.0381951 0.0069414 0.00820501 0.0143522 0.00796263 0.0375313 0.0290204 0.0212506 -0.0274714 -0.000803325 -0.0182936 -0.0308103 0.00835105 -0.0192417 0.0215559 0.0337901 -0.0198375 0.00612493 0.00239287 0.0177621 0.0172472 0.0308666 0.0083345 0.0157009 0.00645749 -0.00701922 0.035154 0.00272444 0.0286963 0.0360834 0.0370631 -0.00755592
롐	-0.000168663 -0.0359741 0.0138584 0.014703 0.024823 0.00725977 -0.0174213 0.0226261 -0.000786416 0.0296817 0.0334842 0.0213978 -0.0369533 0.037431 -0.0283775 0.0315854 -0.0223167 -0.0219038 -0.0258992 -0.0135419 0.0362094 0.0337308 -0.0146966 0.00435134 -0.0206051 -0.0134851 -0.0197149 -0.0299073 0.00993602 -0.0296662 0.023819 -0.0300734 -0.0293587 -0.0203375 0.0194435 0.00390139 -0.0096885 0.0369705 0.00294097 -0.0016514 -0.0170537 0.014513 0.00190085 0.00868725 0.00627643 0.00692575 0.0144733 -0.0320257 0.0321713 0.00864462 0.0337179 -0.0022921 -0.0286713 -0.0123248 -0.0350662 -0.0129971 -0.0119311 -0.00893315 0.0183442 0.0272354
빼	0.0224983 0.0144094 0.0203558 -0.0055052 -0.00490607 -0.0163009 -0.0199201 0.0172735 0.00325656 -0.00692783 -0.0016584 0.0314428 0.00859759 0.0237399 -0.0370091 -0.0158256 -0.0159963 -0.00455462 0.00771986 0.00224927 0.0382433 0.0177882 0.0017207 0.00295627 -0.0133592 0.0275737 -0.0246879 -0.0314414 0.0203096 0.0310239 0.00776163 0.0382767 0.0243001 -0.00834868 0.00141043 0.0301468 -0.0268106 0.000632472 -0.00533246 0.0030641 -0.0340187 0.0251073 0.0337596 0.0337422 0.029425 -0.00189544 0.0370669 0.0242367 -0.0346985 -0.0165578 0.0115234 -0.0185182 -0.00539706 0.00483747 -0.0172509 0.0287643 -0.0331989 -0.00899016 -0.0144648 -0.0342648
쫄	-0.0377394 0.0221449 0.0145017 -0.0317659 0.0278439 0.0250178 0.03749 -0.0293778 -0.0100713 0.00883719 -0.02065 0.0335205 0.00281521 -0.0245789 -0.0184251 -0.0096503 0.0169711 -0.0249872 -0.0286398 0.0294833 -0.0330577 -0.0194822 -0.0214559 -0.0285653 0.0108069 0.000174366 0.0368354 -0.0133593 -0.00201061 0.00920583 0.00900973 -0.0145094 0.0102432 0.00455773 0.0178637 0.0352731 0.0127853 -0.00769358 -0.0129919 -0.00577224 -0.0331204 0.0287975 -0.00035556 -0.00096773 0.0320556 -0.00753617 0.0363276 -0.0258222 -0.00461352 -0.0190573 0.0340881 0.0147396 0.0292613 0.00579515 -0.0212953 0.0135667 0.0338835 0.00119275 0.00715404 -0.0134266
멍	-0.018395 0.028369 -0.0261627 0.00127458 0.0209935 0.0358653 -0.0114574 0.0218621 0.0262218 -0.0232606 0.0120943 -0.0305037 -0.0286875 -0.0238774 0.0233372 0.0141897 -0.0144244 -0.0378516 0.0320595 0.0338258 0.0129313 -0.0373273 -0.0130466 0.025072 -0.0271972 0.0042375 0.00111249 -0.0362414 -0.016569 -0.00500967 -0.00610392 -0.0240866 0.0276929 0.00720426 0.0349297 0.0108599 -0.00439766 -0.0294358 -0.028005 -0.0302311 -0.00923464 -0.0157917 -0.0373085 -0.000605185 -0.014912 -0.00212324 -0.00643078 -0.0222337 0.0325837 0.0373334 0.0258185 0.0339272 -0.0344201 -0.00870216 -0.0145061 0.0280637 -0.00055762 -0.00447043 -5.60544e-05 0.0259729
효	0.0309341 0.00695967 -0.0159562 0.0329215 0.000417769 0.00665288 -0.00185331 0.0219504 0.00788395 -0.0362426 -0.0378872 -0.0119649 -0.0199993 -3.30806e-06 -0.00581911 0.0279508 0.0368592 0.0240955 0.0233372 -0.0330684 -0.0306047 -0.0297675 0.00760371 0.00763042 0.0277277 0.0375038 0.023867 -0.00731861 0.0141176 -0.0215721 0.0126715 0.00531056 -0.00675335 -0.00175411 0.0106713 -0.0259973 0.00797238 -0.010916 -0.00132343 0.0123468 0.0377008 0.0278775 -0.0269805 -0.0169805 0.0170266 -0.020091 -0.00986577 -0.0345478 -0.0121283 0.0038202 -0.0357357 -0.00375785 -0.0186217 -0.0196809 -0.0367644 0.0316634 0.0142666 -0.0124831 -0.0316869 -0.0369554
욜	-0.0129848 0.00253684 -0.026387 -0.0206245 0.00279306 0.0342709 5.08912e-05 -0.000793852 -0.0373647 0.00583632 0.024909 -0.0123125 0.0274643 -0.0145632 -0.0355916 -0.0154819 -0.0311952 0.00934384 -0.00266773 0.0017611 0.0162814 -0.0375961 -0.0248007 0.0227301 0.0180532 -0.0121557 -0.0358925 -0.00498201 -0.00114107 0.0355962 -0.000531543 -0.00118597 -0.0135447 -0.0108229 -0.0182806 -0.0172147 0.0295412 0.0358421 0.0276339 0.0123784 -0.0101376 0.0287167 0.00215223 0.00504481 0.0234961 -0.0287284 0.0328748 0.0298494 0.0253895 0.00506862 -0.0219521 0.000766296 -0.0260776 0.0177373 0.0093604 -0.00860058 0.0133947 -0.0334453 0.00676254 -0.0253832
쳘	-0.0237132 0.0114818 0.0343194 0.0358893 -0.0173686 -0.037693 -0.0237139 0.0170097 0.0117519 0.0378746 -0.0315223 0.00728368 -0.0252581 0.0308225 0.0143885 0.00512791 0.00244367 -0.0191545 0.0330767 0.0340747 0.00929128 -0.0144959 -0.0191182 0.0385771 0.0171745 0.0156668 0.0144777 -0.0210005 -0.0349271 0.00524352 0.0229276 0.014177 -0.0203796 -0.000286467 -0.0229779 0.030267 0.0101933 0.0372008 0.0251462 0.0326448 -0.0146151 0.0253237 -0.0066827 -0.0149389 0.0111231 0.0340921 -0.0311871 0.0225331 -0.0313862 -0.0366076 -0.0292981 0.0185691 0.0285791 -0.00308637 -0.00915807 -0.00824003 0.0263987 0.0239429 0.00441678 -0.00533554
